EGNo,WhaleName,VisualGenderCode,GeneticGenderCode,GenderCode,FirstYearSighted,LastYearSighted,BirthYear,Mother,Father,DeathYear,Darted,ReDart,Tagged,AllImagesQuality,Haplotype,Cow,FirstCalvingYear,LipsLeft,LipsRight,MandibleLeft,MandibleRight,Belly,Chin,CatalogedDate,CompositeLastUpdated,WhaleNote,CreatedBy,CreatedDate,EditedBy,EditedDate,ChangeStamp
2151,,X,X,X,1990,1994,1991,1151,,,FALSE,FALSE,FALSE,0,,FALSE,,N,N,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-27,
2158,,X,M,M,1991,2003,1991,1158,,,TRUE,FALSE,FALSE,0,C,FALSE,,M,L,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-27,
2160,,X,X,X,2001,2019,,,,,FALSE,FALSE,FALSE,0,,FALSE,,N,N,2,2,X,X,2013-02-18,2015-10-05,Was BK60,phamilton,2013-02-18,kmcpherson,2021-11-29,
2163,,X,F,F,1991,1992,1991,1163,1147,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,,,X,X,,,Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,phamilton,2016-04-08,
2201,,M,M,M,1992,2021,1992,1001,,,TRUE,FALSE,FALSE,1,D,FALSE,,N,N,2,4,Y,Y,,2010-06-07,,<unknown>,1900-01-01,kmcpherson,2021-11-29,
2209,,M,M,M,1992,2019,1992,1509,,,TRUE,FALSE,FALSE,0,B,FALSE,,N,N,2,1,N,N,,2011-03-23,"Looks similar to 1050, 3130 and 3820 (only from left side shipboards).",<unknown>,1900-01-01,kmcpherson,2021-11-29,
2210,,F,X,F,1992,2003,,,,,FALSE,FALSE,FALSE,1,,TRUE,1999,N,N,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-27,
2212,,X,M,M,1992,1998,1992,1612,,,TRUE,FALSE,FALSE,0,C,FALSE,,N,N,,,X,Y,,,,<unknown>,1900-01-01,Cborutskie,2009-04-27,
2215,ARIES,M,M,M,1992,2020,1992,1315,1037,,TRUE,FALSE,FALSE,0,D,FALSE,,N,S,3,3,N,N,,,Named for the white scars in the bonnet that look like two rams heads butting. Aries is the ram in the Zodiac. Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,kmcpherson,2021-11-29,
2220,,M,M,M,1992,1996,,,,1996,TRUE,FALSE,TRUE,0,A,FALSE,,N,N,,,N,N,,,,<unknown>,1900-01-01,Cborutskie,2009-04-27,
2223,CALVIN,F,F,F,1992,2021,1992,1223,1048,,TRUE,FALSE,TRUE,0,A,TRUE,2005,N,N,5,3,N,N,,2011-03-23,"Gentic sex determined from 1992 sample, visual sex from 3/24/04 and calving event, named because she was precocious (like the character from the comic strip Calvin and Hobbes) as shown by her ability to survive after being orphaned at ~8 months of age. Paternity data entered 4/8/16-PKH.",<unknown>,1900-01-01,kmcpherson,2021-11-29,
2230,,X,F,F,1992,1996,1992,1430,,,TRUE,FALSE,FALSE,0,D,FALSE,,S,S,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-27,
2233,,F,F,F,1992,1993,1992,1233,,,TRUE,FALSE,FALSE,0,A,FALSE,,M,M,,,N,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-27,
2240,,F,F,F,1992,2005,,,,,TRUE,FALSE,TRUE,1,D,TRUE,2001,N,N,,,Y,Y,1994-05-25,2011-03-23,,<unknown>,1994-05-25,phamilton,2011-03-23,
2250,,M,M,M,1992,1995,,,,1995,TRUE,FALSE,TRUE,1,A,FALSE,,N,N,,,N,N,1996-02-01,,,<unknown>,1996-02-01,Cborutskie,2009-04-27,
2260,,X,M,M,1992,2021,,,,,TRUE,FALSE,FALSE,2,A,FALSE,,M,M,3,3,X,N,1998-02-18,2013-07-15,Genetic sex based on SampleID 221568 entered 2/26/20. Also changed Hap from B to A to reflect current genetic database- unclear why B had been entered.,<unknown>,1998-02-18,kmcpherson,2021-11-29,
2270,,X,X,X,1992,1992,,,,,FALSE,FALSE,FALSE,2,,FALSE,,N,N,,,X,X,2001-06-29,,,<unknown>,2001-06-29,<unknown>,2001-06-29,
2271,PRESCOTT,X,M,M,1992,2021,1992,1171,,,TRUE,FALSE,FALSE,1,B,FALSE,,L,L,4,4,X,N,,,Changed chin color to black chin because no evidence of white chin in sightings.  RC,<unknown>,1900-01-01,kmcpherson,2021-11-29,
2301,,F,F,F,1993,2005,1993,1201,,2005,TRUE,FALSE,FALSE,0,A,TRUE,2003,S,N,,,Y,Y,,,,<unknown>,1900-01-01,jharrison,2017-05-12,
2303,JIB,M,M,M,1993,2021,1993,1303,1102,,TRUE,FALSE,FALSE,0,A,FALSE,,N,N,4,3,Y,Y,,2011-03-23,Paternity data entered 4/8/16-PKH. Named in 2021 for the triangular scar in the front of the bonnet that looks like a sail.,<unknown>,1900-01-01,kmcpherson,2021-11-29,
2304,,M,M,M,1993,2021,1993,1604,,,TRUE,FALSE,FALSE,0,A,FALSE,,M,M,1,1,N,N,,2011-03-23,"Left head is similar to 3050's;  also looks very similar to 1604 from the air- both have scar by left blowhole.

Visual sex determined from 8/27/05 sighting",<unknown>,1900-01-01,kmcpherson,2021-11-29,
2307,,X,X,X,1993,1993,1993,1407,,,FALSE,FALSE,FALSE,0,B,FALSE,,M,M,,,X,Y,,,,<unknown>,1900-01-01,Cborutskie,2009-04-27,
2310,,X,M,M,1993,2019,,,,,TRUE,FALSE,TRUE,0,B,FALSE,,S,S,4,4,Y,Y,1996-04-15,2011-03-23,"8/17/11 LMC changed whale belly to white based on images
Tip of right fluke may be blunt now?",<unknown>,1996-04-15,kmcpherson,2021-11-29,
2320,PIPER,F,F,F,1993,2015,,,,2015,TRUE,FALSE,TRUE,1,B,TRUE,2006,N,N,,,N,N,1996-04-15,2011-03-23,"Named for a scar on her left flank that looks like a Piper Cub airplane. 7/10/13- May not need to re-dart. Found another sample at Trent. If it profiles, we will not need another sample. Blk ch added based on 3/18/2008 CCS/A ""E."" -MNH 3/2014. Dead off Perce in GSL June 2015. On 11/13/15, PKH removed re-dart- determined that we now have a solid profile of this whale, and she is dead.",<unknown>,1996-04-15,mhagbloom,2020-01-23,
2330,CELESTE,F,F,F,1993,2014,,,,,TRUE,FALSE,FALSE,0,D,TRUE,2004,N,N,,,N,N,1996-05-14,,"Visual sex originally by calf, and now from 11/22/2011 NEFSC/T. Named Celeste because the two white circular scar on the right lip look like a planet and a moon- celstial bodies. Also, Celeste the female elephant from Babar books.",<unknown>,1996-05-14,mhagbloom,2013-07-03,
2340,SWAN,M,M,M,1993,2021,,,,,TRUE,FALSE,FALSE,1,A,FALSE,,M,L,1,0,Y,Y,1997-02-14,,"1818 and 2340 are similar, but 2340 has big lips. White wrapping chin on the right looks like a swan.",<unknown>,1997-02-14,kmcpherson,2021-11-29,
2350,,X,M,M,1991,2021,,,,,TRUE,FALSE,FALSE,1,A,FALSE,,M,M,3,1,X,X,1997-02-14,,"Genetic sex added 9/24/07, In June 2008, discovered a genetic match to a sighting in 1991. Extended sighting history 2 years earlier, potentially also matched 1508- but would never be confirmable. On May 29, 2017, changed the haplotype from D to A.",<unknown>,1997-02-14,kmcpherson,2021-11-29,
2360,DERECHA,F,F,F,1993,2022,,,,,TRUE,FALSE,FALSE,2,D,TRUE,2004,M,M,5,5,N,N,1999-12-15,2011-03-23,Halpotype added 10/5/07. Looks similar to 3680 from shipboard lefts.,<unknown>,1999-12-15,kmcpherson,2021-11-29,
2366,,M,M,M,1993,1995,1993,1266,,1995,TRUE,FALSE,FALSE,0,D,FALSE,,S,N,,,N,N,,,,<unknown>,1900-01-01,Cborutskie,2009-04-27,
2370,,X,X,X,1993,2021,,,,,FALSE,FALSE,FALSE,0,,FALSE,,N,S,6,5,N,N,2007-12-13,2016-07-01,"Was CT25. Left head similar to 3693, 4080, 3513, 3115.",phamilton,2007-11-15,kmcpherson,2021-11-29,
2404,,X,X,X,1993,1994,1994,1004,,,FALSE,FALSE,FALSE,0,D,FALSE,,X,X,,,X,X,,2017-01-25,,<unknown>,1900-01-01,jharrison,2017-05-12,
2406,,X,M,M,1993,2021,1994,1406,1032,,TRUE,FALSE,FALSE,0,D,FALSE,,N,S,3,5,N,N,,2011-03-23,Left head looks like #1146. Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,kmcpherson,2021-11-23,
2410,BOWTIE,M,M,M,1994,2019,,,,,TRUE,FALSE,FALSE,0,A,FALSE,,M,M,4,4,Y,Y,1996-04-08,,Named Bowtie for the shape of the scar on the back.,<unknown>,1996-04-08,kmcpherson,2021-11-23,
2413,NAUSET,F,F,F,1994,2021,1994,1013,,,TRUE,FALSE,FALSE,2,D,TRUE,2005,N,N,4,4,N,N,1999-09-07,,"prop mark seen in image d300_022 in the sighting 3/12/09 NEA/A “C”- MX and ARK said prop, PKH not as certain. 8/17/11 LMC changed belly to black. On 1/7/15, PKH made this a re-dart animal. NRDPFC could not get sex, haplotype, or genotype from the sample. Update: they were able to get sex from SampleID 616- genetic sex entered 5/22/15- but it still needs to be re-darted for micros. Darted again Jan 3, 2021- removed as re-dart candidate on Oct. 21, 2021. Named 11/14/19- After the historic Nauset Lighthouse on Cape Cod, since the bonnet resembles a lighthouse.",<unknown>,1999-09-07,kmcpherson,2021-11-23,
2420,FLOUNDER,F,F,F,1994,2021,,,,,TRUE,FALSE,FALSE,0,A,TRUE,1994,N,N,5,5,X,X,1994-04-01,,"Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 179948, SightingID 76699. Hap changed from D to A on 5/27/17 based on the same sample. Unclear when and why it had been entered as D. Named in 2021 for the double  peninsula on left side looks similar to a flounder's eyes, which are on one  side of the head when mature.",<unknown>,1994-04-01,kmcpherson,2021-11-23,
2425,,F,F,F,1994,2005,1994,1425,1218,,TRUE,FALSE,FALSE,1,D,FALSE,,N,N,,,Y,Y,,,Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,phamilton,2016-04-08,
2427,CICATRIX,M,M,M,1994,2017,1994,1127,1328,,TRUE,FALSE,FALSE,0,D,FALSE,,S,M,2,2,N,X,,2010-07-22,"Named for the many scars on this whale's head and ped--Cicatrix is new tissue that forms over a wound and later contracts into a scar. BLK BEL added based on 2/22/2007 S2S/GA ""E,"" which also shows sex, but more definitive sex images 9/15/2009 NEA/N ""RR."" -MNH 3/2014. Paternity data entered 4/8/16-PKH.",<unknown>,1900-01-01,kmcpherson,2021-11-23,
2430,MINUS ONE,F,F,F,1994,2021,,,,,TRUE,FALSE,FALSE,0,B,TRUE,2007,N,S,4,5,N,N,1996-04-15,2011-03-23,"Philip checked all slides and could find no sign of prop scar on right side prior to 2003, though difficult to tell if any shot would have shown it. Visual sex 8/31/99. 

ARK found evidence of prop cut on 9/25/02 - img 258-5820",<unknown>,1996-04-15,kmcpherson,2021-11-23,
2440,SHACKLETON,M,M,M,1994,2021,1994,1140,1166,,TRUE,FALSE,TRUE,0,D,FALSE,,N,N,3,1,N,N,,2011-03-23,Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,kmcpherson,2021-11-23,
2450,,F,F,F,1994,1997,,,,1997,TRUE,FALSE,FALSE,0,D,FALSE,,S,M,,,N,N,1996-04-24,,"On 7/21/14, PKH changed visual sex to female based on sighting of it dead.",<unknown>,1996-04-24,phamilton,2014-07-21,
2460,MONARCH,F,F,F,1994,2021,,,,,TRUE,FALSE,FALSE,0,A,TRUE,2004,S,M,7,7,Y,Y,,2015-10-05,Named for scar on left dorsal fluke that looks like a butterfly,<unknown>,1996-05-13,kmcpherson,2021-11-23,
2470,KILLICK,M,M,M,1994,2021,,,,,TRUE,TRUE,TRUE,0,C,FALSE,,M,M,2,4,N,N,1997-02-14,2011-03-23,"A Killick is a traditional triangular stone anchor used by Newfoundland fishermen- the name refers to the triangular entanglement scar on the flukes, and the fact that fishermen were involved. As of December 2012, the one darting sample of this whale is not at Trent. This whale should be re-darted.UPDATE- Sample found and sent in 2013. On 12/1/14, PKH entered hap and genetic sex based on SampleID 182673 (5/13/2010) and removed re-dart. On 7/1/15, PKH added re-dart back in because only 5 loci amplified.",<unknown>,1997-02-14,kmcpherson,2021-11-23,
2479,SCOLIOSIS,X,M,M,1994,2017,1994,1179,1035,,TRUE,FALSE,FALSE,1,B,FALSE,,N,N,4,4,X,N,1997-02-14,2016-07-01,"On 14-Oct-2005- determined that 2479 was the calf of 1179 based on genetic and behavioral data. The haplotype had been ""D"", but new genetic data on 11/6/10 said it is ""B"". ""B"" matches its mom, so PKH changed it from D to B on 11/8/10- but still need to determine why this haplotype changed. Nicknamed ""Scoliosis whale"" due to deformity in spine. Paternity data entered 4/8/16-PKH. Named in 2016 because his body shape looks like he has scoliosis.",<unknown>,1997-02-14,kmcpherson,2021-11-23,
2480,,X,X,X,1994,2021,,,,,FALSE,FALSE,FALSE,2,,FALSE,,N,N,3,5,X,N,2001-12-06,,,<unknown>,2001-12-06,kmcpherson,2021-11-23,
2503,BOOMERANG,F,F,F,1995,2021,1995,1503,1043,,TRUE,FALSE,FALSE,0,D,TRUE,2006,N,N,3,4,N,N,,2019-06-11,"Visual sex by association with calf, not necessarily belly. Paternity data entered 4/8/16-PKH. Belly/head seen 8/26/19",<unknown>,1900-01-01,kmcpherson,2021-11-23,
2510,MITOSIS,M,M,M,1995,2021,,,,,TRUE,FALSE,FALSE,0,A,FALSE,,N,N,2,2,N,N,1999-01-12,,Genetic sex added 11/8/10. Named 11/14/19-  His bonnet and islands look the the cell division process of mitosis.,<unknown>,1999-01-12,kmcpherson,2022-01-11,
2520,,F,F,F,1994,2018,,,,,TRUE,FALSE,FALSE,0,C,TRUE,1995,S,M,4,4,N,N,1999-01-15,,"On 12/1/14, PKH entered genetic sex based on SampleID 179106 (2/27/2009). Haplotype changed from D to C on 5/27/17- unclear when it had been considered to be D",<unknown>,1999-01-15,kmcpherson,2021-11-23,
2530,COTTON,X,M,M,1995,2010,,,,,TRUE,FALSE,FALSE,0,A,FALSE,,S,M,,,Y,Y,1999-01-15,2011-03-23,"On May 29, 2017, Hap changed from D to A. Both samples are haplotyped as A",<unknown>,1999-01-15,phamilton,2017-05-29,
2540,,M,M,M,1995,2021,,,,,TRUE,FALSE,FALSE,1,A,FALSE,,S,M,4,4,Y,Y,1999-09-07,2011-03-23,"Genetic sex added 9/24/07, Halpotype added 10/5/07",<unknown>,1999-09-07,kmcpherson,2021-11-23,
2541,JEDI,M,M,M,1995,2021,1995,1241,1156,,TRUE,FALSE,TRUE,0,D,FALSE,,N,N,4,2,Y,Y,,2022-02-01,"Can look like 3194, 1703. Paternity data entered 4/8/16-PKH. Named in 20022- The overall callosity formation resembles a spaceship fight from Star Wars.",<unknown>,1900-01-01,phamilton,2022-10-26,
2550,,X,X,X,1995,1999,,,,,FALSE,FALSE,FALSE,2,,FALSE,,N,N,,,X,X,2000-01-24,,,<unknown>,2000-01-24,Cborutskie,2009-05-01,
2557,,F,F,F,1995,1997,1995,1157,1238,,TRUE,FALSE,FALSE,0,A,FALSE,,N,S,,,Y,Y,,,Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,phamilton,2016-04-08,
2601,,F,F,F,1996,2010,1996,1701,1037,,TRUE,FALSE,TRUE,1,D,TRUE,2007,N,N,,,N,N,,,"Similar to BK23, but BK23 has scar by right coaming. Similar to 3360. very faint prop marks on left back in 5/19/05 image d1x_0233. ARK reviewed prop cuts - not certain they actually are prop cuts so have removed this from features. ARK 11/27/2012. Paternity data entered 4/8/16-PKH.",<unknown>,1900-01-01,phamilton,2016-04-08,
2602,MARBLE,X,M,M,1996,2021,1996,1602,1327,,TRUE,FALSE,FALSE,1,D,FALSE,,N,N,3,1,Y,Y,,,Named for the black and white marble pattern on the flukes. Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,kmcpherson,2021-11-16,
2605,SMOKE,F,F,F,1996,2021,1996,1705,1227,,TRUE,FALSE,FALSE,1,C,TRUE,2007,N,N,4,2,Y,Y,,,"Named because the pbh callosities look like smoke signals  (Her mother, ""Phoenix,"" was named for surviving a bad entanglement. thereby metaphorically ""rising from the ashes.""). Was CT04, had been made into 3320. Inter Catalog match between 3320 and 2605 on 9/9/07. 2605 had been coded as broken causing inability to match CT04 to 2605. Paternity data entered 4/8/16-PKH.",<unknown>,1900-01-01,kmcpherson,2021-11-16,
2608,,M,M,M,1996,2016,1996,1408,1056,,TRUE,FALSE,FALSE,1,A,FALSE,,M,M,2,1,N,N,,,Visual sex added  5/4/10. 09/01/11 LMC blk belly. Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,kmcpherson,2021-11-16,
2610,,F,X,F,1996,1996,,,,,FALSE,FALSE,TRUE,1,,TRUE,1996,N,S,,,N,N,1996-12-13,,,<unknown>,1996-12-13,mhagbloom,2018-06-21,
2611,PICASSO,F,F,F,1996,2017,1996,2610,,2017,TRUE,FALSE,TRUE,1,A,TRUE,2007,M,M,5,3,N,N,,,"Blk bel added based on 5/25/2008 NEFSC/B. There are three sightings coded as white chin, but I think that is likely scaring (only seen from the side on aerials). I left the sightings coded as is, but did not change whale coding- PKH 7/14/14. This whale’s intact carcass was first discovered on Martha’s Vineyard on November 7. By Nov 23rd, the carcass had come apart; the blubber and lumbar vertebrae were washed out to sea and later were discovered on Nantucket on 11/26 and sampled on 11/27; the skull  and mandibles stayed on East beach, Martha’s Vineyard and were sampled on 11/30 and 12/12. The carcass on Nantucket on 11/27 was genetically identified using all 5 loci, sex, and Hap. The part of the skull on Martha's Vineyard was genetically confirmed to be the same animal based on sex, hap, and 3 loci (combined from sample taken 11/30 and 12/12).",<unknown>,1900-01-01,kmcpherson,2021-11-16,
2614,TRIPELAGO,F,F,F,1996,2022,1996,1114,1052,,TRUE,FALSE,TRUE,2,D,TRUE,2004,N,N,4,5,N,N,,2010-07-22,Named for the three islands that look like a triangle- play on the word archipelago. 09/01/11 LMC changed  bel and chin to blk based on 6/18/07 sighting by NEFSC/T. Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,kmcpherson,2021-11-16,
2615,REEF,X,M,M,1996,2017,1996,1815,,,TRUE,FALSE,FALSE,2,D,FALSE,,N,N,4,3,N,N,,,The patch of callosity in front of the coaming is unusual and looks like a reef next to an island.,<unknown>,1900-01-01,kmcpherson,2021-11-16,
2617,,F,F,F,1996,2005,1996,1817,,2005,TRUE,FALSE,TRUE,2,A,FALSE,,N,S,,,N,N,,,Visual sex from 9/2/02 sighting,<unknown>,1900-01-01,jharrison,2017-05-12,
2620,,X,X,X,1995,1998,,,,,FALSE,FALSE,FALSE,0,A,FALSE,,N,N,,,X,X,1999-01-18,,,<unknown>,1999-01-18,jharrison,2017-05-12,
2630,ALIEN,M,M,M,1996,2017,,,,2017,TRUE,FALSE,FALSE,1,A,FALSE,,N,N,4,4,N,N,1999-12-07,,"Visual sex 5/15/2003 NEFSC/T. This whale found dead on the coast of Newfoundland on 7/21/17 and was known as M20170095 or the Church Pond whale. Genetically matched 2/2/18 based on sex, hap, 3 loci), photographically confirmed 2/7/18.",<unknown>,1999-12-07,kmcpherson,2021-11-16,
2635,,X,X,X,1996,1996,1996,1135,,,FALSE,FALSE,FALSE,3,D,FALSE,,N,N,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-05-01,
2640,,M,M,M,1996,2021,1996,1208,1270,,TRUE,FALSE,FALSE,2,D,FALSE,,M,M,4,4,Y,Y,2003-06-19,,"Halpotype added 10/5/07, Visual sex added  5/4/10- determined from 4/22/07 and 2/25/08 sightings. Paternity data entered 4/8/16-PKH. Right head similar to 3845.",<unknown>,2003-06-19,kmcpherson,2021-11-16,
2642,ECHO,F,F,F,1996,2021,1996,1142,1144,,TRUE,FALSE,FALSE,1,A,TRUE,2007,N,S,4,5,Y,Y,,2011-03-23,"Visual sex 1/5/05 sighting, named for the single island on the left- a single dot is ""E"" in morse code. E for echo. Paternity data entered 4/8/16-PKH.",<unknown>,1900-01-01,phamilton,2022-06-22,
2645,INSIGNIA,F,F,F,1996,2015,1996,1245,1170,,TRUE,FALSE,TRUE,1,D,TRUE,2005,N,M,,,Y,Y,,,"Lip callosity right very similar to 3401, named Insiginia for the permanent sat tag scar on the back which is a “badge of honor” for having taken part in important research. Paternity data entered 4/8/16-PKH.

Looks very similar to 3579.",<unknown>,1900-01-01,mhagbloom,2017-04-04,
2790,TUSK,F,F,F,1997,2015,,,,,TRUE,FALSE,FALSE,1,D,TRUE,2005,N,N,,,N,N,2000-03-24,,Named 2020 based on the scars on the leading edge of both lips that look similar to protruding tusks.,<unknown>,2000-03-24,phamilton,2020-10-27,
2791,FENWAY,F,F,F,1997,2021,,,,,TRUE,FALSE,FALSE,1,A,TRUE,2006,M,M,2,2,N,N,2000-03-24,2011-03-23,Visual sex by association w/ calf and 8/26/04 sighting. Named in 2020 because the callosity looks like a baseball bat.,<unknown>,2000-03-24,phamilton,2021-09-21,
2794,,X,X,X,1997,2000,,,,,FALSE,FALSE,FALSE,2,,FALSE,,N,N,,,X,X,2001-06-04,,,<unknown>,2001-06-04,phamilton,2006-01-18,
2795,,M,M,M,1997,2021,,,,,TRUE,FALSE,TRUE,1,D,FALSE,,M,M,2,3,Y,Y,2002-02-26,2011-03-23,"Genetic sex added 9/24/07, Halpotype added 10/5/07, Visual sex added  5/4/10",<unknown>,2002-02-26,kmcpherson,2021-11-11,
2810,,X,M,M,1997,2021,1998,1810,,,TRUE,FALSE,FALSE,2,D,FALSE,,M,M,4,6,N,N,2000-03-24,2015-10-05,,<unknown>,2000-03-24,kmcpherson,2021-11-11,
2820,,X,M,M,1998,2002,,,,,TRUE,FALSE,FALSE,2,A,FALSE,,N,N,,,Y,Y,2001-02-06,,Halpotype added 10/5/07,<unknown>,2001-02-06,aknowlton,2008-02-29,
2830,,M,M,M,1998,2014,,,,,TRUE,FALSE,FALSE,2,A,FALSE,,M,M,,,N,N,2002-03-12,2016-07-01,"Visual sex 8/26/02, Halpotype added 10/5/07",<unknown>,2002-03-12,phamilton,2016-07-01,
2904,VEGA,X,M,M,1998,2021,1999,1204,,,TRUE,FALSE,FALSE,0,A,FALSE,,S,S,3,2,Y,Y,2007-01-15,2022-09-12,"On 12/1/14, PKH entered hap and genetic sex based on SampleID 179172 (2/21/2010). Named in 2022 for three dots on left head that look like the summer triangle- Vega is one of the stars in the constellation.",phamilton,2007-01-05,phamilton,2022-10-26,
2910,,M,M,M,1999,2021,,,,,TRUE,FALSE,FALSE,2,A,FALSE,,N,M,6,6,N,N,2001-02-14,2016-07-01,"Genetic sex added 9/24/07, Halpotype added 10/5/07, Visual sex 7/31/18",<unknown>,2001-02-14,kmcpherson,2021-11-11,
2912,LIMULUS,F,F,F,1999,2019,1999,1612,,,TRUE,FALSE,FALSE,0,C,TRUE,2007,N,N,5,5,N,N,2007-03-20,2007-03-30,"Was BK21. Haplotype and genetic sex added 11/8/10. Can look like 1209. Blk bel, ch and sex 9/21/2011 NEA/C ""A."" Named in 2020 because the callosity looks like a horseshoe crab (genus Limulus), and roman nose looks like the shape of the horseshoe crab shell",phamilton,2007-03-20,kmcpherson,2021-11-11,
2920,,M,M,M,1999,2021,,,,,TRUE,FALSE,FALSE,2,D,FALSE,,M,L,1,2,N,N,2001-06-14,2011-03-23,"On 12/1/14, PKH entered hap based on SampleID 483 (4/3/1999). No sex could be determined from that sample- doesn't look like they even tried to genotype it. This whale should be re-darted unless sex and genotype can be determined from existing sample. Visual sex added 5/31/17 based on 3/7/10 NEA/A ""Y"" sighting. Genetic sex based on SampleID 221564 entered 2/26/20.",<unknown>,2001-06-14,kmcpherson,2021-11-11,
2930,SPECS,X,M,M,1999,2021,,,,,TRUE,FALSE,FALSE,3,D,FALSE,,N,N,3,1,X,X,2003-12-23,2016-07-01,"Genetic sex added 9/24/07, Halpotype added 10/5/07. Named in 2018- the scar connecting the two islands looks like a pair of spectacles.",<unknown>,2003-12-23,kmcpherson,2021-11-11,
2940,,M,X,M,1999,2021,1999,2210,,,FALSE,FALSE,FALSE,0,,FALSE,,N,N,5,3,Y,Y,2007-05-18,2008-03-07,Was BK13,phamilton,2007-05-18,kmcpherson,2021-11-11,
2950,,M,X,M,1999,2021,,,,,FALSE,FALSE,FALSE,0,,FALSE,,N,N,2,2,N,N,2010-04-02,2010-07-22,"Had been CT03SEUS2005

Can look like #2042.",phamilton,2010-04-02,kmcpherson,2021-11-11,
2960,,X,X,X,1999,1999,,,,,FALSE,FALSE,FALSE,2,,FALSE,,X,X,,,X,X,2017-01-03,2017-11-01,Was BK06,phamilton,2017-01-03,phamilton,2017-11-01,
3010,BINARY,F,F,F,2000,2021,,,,,TRUE,FALSE,FALSE,2,D,TRUE,2005,S,S,4,5,N,N,2002-05-08,2016-07-01,"SIMILAR TO 1616 and 3230, 3241. Named for the double island or penninsula on the left side of the head. Haplotype added 11/8/10.",<unknown>,2002-05-08,awarren,2022-02-09,
3020,GIZA,F,F,F,2000,2021,,,,,TRUE,FALSE,FALSE,2,D,TRUE,2008,N,N,4,4,N,N,2002-11-07,2016-07-01,"Named because the 3 small callosities on right side of head are in the same alignment as the Great Pyramids in Giza. On 12/1/14, PKH entered hap and genetic sex based on SampleID 179222 (9/11/2008). Can sometimes resemble 3232",<unknown>,2002-11-07,awarren,2021-12-22,
3030,,M,X,M,2000,2002,,,,,FALSE,FALSE,TRUE,2,,FALSE,,N,N,,,N,N,2003-11-12,,,<unknown>,2003-11-12,phamilton,2006-03-30,
3040,AVIATOR,M,X,M,1996,2021,,,,,FALSE,FALSE,FALSE,1,,FALSE,,M,L,7,5,N,N,2004-03-11,,"WAS CT07, LOOKS LIKE 1121 and 2027 from the air, named for the single post blowhole callosity that looks like aviator wings",<unknown>,2004-03-11,kmcpherson,2021-11-10,
3050,,X,M,M,2000,2017,,,,,TRUE,FALSE,FALSE,0,A,FALSE,,M,M,6,5,X,X,2006-01-09,2013-07-15,"Created 1/9/06- was CT24. On 12/1/14, PKH entered hap and genetic sex based on SampleID 159040 (8/27/2009).",phamilton,2006-01-09,kmcpherson,2021-11-10,
3060,VEER,M,X,M,1999,2021,1999,2520,,,TRUE,FALSE,FALSE,2,,FALSE,,N,S,2,2,N,N,2008-02-18,2022-09-12,"Was BK33. Visual sex observed NEFSC/T 1/1/11. In Feb. 2014, this whale was matched to the 1999CalfOf2520. Named in 2022 because the bonnet and the coaming veer away from each other.",phamilton,2008-02-18,phamilton,2022-10-26,
3101,HARMONIA,F,F,F,2001,2021,2001,1701,1306,,TRUE,FALSE,FALSE,2,D,TRUE,2009,S,M,5,5,N,N,2002-02-21,2018-04-10,Haplotype added 11/8/10. Named by her family line- her mother is Aphrodite and Harmonia is the daughter of the goddess Aphrodite. Paternity data entered 4/8/16-PKH.,<unknown>,2002-02-21,kmcpherson,2021-11-10,
